score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345193,,False,135,f5f9f_00001,2024-09-26_18-06-33,0.028281450271606445,7.875372409820557,4156193,gpu2gate1,10.64.32.126,7.875372409820557,135
default_policy,1727345193,,False,136,f5f9f_00001,2024-09-26_18-06-33,0.03594160079956055,7.911314010620117,4156193,gpu2gate1,10.64.32.126,7.911314010620117,136
default_policy,1727345193,,False,137,f5f9f_00001,2024-09-26_18-06-33,0.04032301902770996,7.951637029647827,4156193,gpu2gate1,10.64.32.126,7.951637029647827,137
default_policy,1727345193,,False,138,f5f9f_00001,2024-09-26_18-06-33,0.037405967712402344,7.9890429973602295,4156193,gpu2gate1,10.64.32.126,7.9890429973602295,138
default_policy,1727345193,,False,139,f5f9f_00001,2024-09-26_18-06-33,0.03860974311828613,8.027652740478516,4156193,gpu2gate1,10.64.32.126,8.027652740478516,139
default_policy,1727345193,,False,140,f5f9f_00001,2024-09-26_18-06-33,0.031167268753051758,8.058820009231567,4156193,gpu2gate1,10.64.32.126,8.058820009231567,140
default_policy,1727345193,,False,141,f5f9f_00001,2024-09-26_18-06-33,0.038323163986206055,8.097143173217773,4156193,gpu2gate1,10.64.32.126,8.097143173217773,141
default_policy,1727345193,,False,142,f5f9f_00001,2024-09-26_18-06-33,0.03543591499328613,8.13257908821106,4156193,gpu2gate1,10.64.32.126,8.13257908821106,142
default_policy,1727345193,,False,143,f5f9f_00001,2024-09-26_18-06-33,0.039568424224853516,8.172147512435913,4156193,gpu2gate1,10.64.32.126,8.172147512435913,143
default_policy,1727345193,,False,144,f5f9f_00001,2024-09-26_18-06-33,0.0324549674987793,8.204602479934692,4156193,gpu2gate1,10.64.32.126,8.204602479934692,144
default_policy,1727345194,,False,145,f5f9f_00001,2024-09-26_18-06-34,0.03322339057922363,8.237825870513916,4156193,gpu2gate1,10.64.32.126,8.237825870513916,145
default_policy,1727345194,,False,146,f5f9f_00001,2024-09-26_18-06-34,0.02642226219177246,8.264248132705688,4156193,gpu2gate1,10.64.32.126,8.264248132705688,146
default_policy,1727345194,,False,147,f5f9f_00001,2024-09-26_18-06-34,0.03249812126159668,8.296746253967285,4156193,gpu2gate1,10.64.32.126,8.296746253967285,147
default_policy,1727345194,,False,148,f5f9f_00001,2024-09-26_18-06-34,0.029338836669921875,8.326085090637207,4156193,gpu2gate1,10.64.32.126,8.326085090637207,148
default_policy,1727345194,,False,149,f5f9f_00001,2024-09-26_18-06-34,0.02713751792907715,8.353222608566284,4156193,gpu2gate1,10.64.32.126,8.353222608566284,149
default_policy,1727345194,,False,150,f5f9f_00001,2024-09-26_18-06-34,0.02711939811706543,8.38034200668335,4156193,gpu2gate1,10.64.32.126,8.38034200668335,150
default_policy,1727345194,,False,151,f5f9f_00001,2024-09-26_18-06-34,0.021310091018676758,8.401652097702026,4156193,gpu2gate1,10.64.32.126,8.401652097702026,151
default_policy,1727345194,,False,152,f5f9f_00001,2024-09-26_18-06-34,0.020591020584106445,8.422243118286133,4156193,gpu2gate1,10.64.32.126,8.422243118286133,152
default_policy,1727345194,,False,153,f5f9f_00001,2024-09-26_18-06-34,0.02046489715576172,8.442708015441895,4156193,gpu2gate1,10.64.32.126,8.442708015441895,153
default_policy,1727345194,,False,154,f5f9f_00001,2024-09-26_18-06-34,0.023721694946289062,8.466429710388184,4156193,gpu2gate1,10.64.32.126,8.466429710388184,154
default_policy,1727345194,,False,155,f5f9f_00001,2024-09-26_18-06-34,0.01800370216369629,8.48443341255188,4156193,gpu2gate1,10.64.32.126,8.48443341255188,155
default_policy,1727345194,,False,156,f5f9f_00001,2024-09-26_18-06-34,0.020112991333007812,8.504546403884888,4156193,gpu2gate1,10.64.32.126,8.504546403884888,156
default_policy,1727345194,,False,157,f5f9f_00001,2024-09-26_18-06-34,0.018288135528564453,8.522834539413452,4156193,gpu2gate1,10.64.32.126,8.522834539413452,157
default_policy,1727345194,,False,158,f5f9f_00001,2024-09-26_18-06-34,0.01729726791381836,8.54013180732727,4156193,gpu2gate1,10.64.32.126,8.54013180732727,158
default_policy,1727345194,,False,159,f5f9f_00001,2024-09-26_18-06-34,0.016917705535888672,8.55704951286316,4156193,gpu2gate1,10.64.32.126,8.55704951286316,159
default_policy,1727345194,,False,160,f5f9f_00001,2024-09-26_18-06-34,0.019726276397705078,8.576775789260864,4156193,gpu2gate1,10.64.32.126,8.576775789260864,160
default_policy,1727345194,,False,161,f5f9f_00001,2024-09-26_18-06-34,0.0186312198638916,8.595407009124756,4156193,gpu2gate1,10.64.32.126,8.595407009124756,161
