score,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
default_policy,1727345191,,False,70,f5f9f_00000,2024-09-26_18-06-31,0.019551515579223633,6.261612892150879,4156192,gpu2gate1,10.64.32.126,6.261612892150879,70
default_policy,1727345191,,False,71,f5f9f_00000,2024-09-26_18-06-31,0.01790618896484375,6.279519081115723,4156192,gpu2gate1,10.64.32.126,6.279519081115723,71
default_policy,1727345191,,False,72,f5f9f_00000,2024-09-26_18-06-31,0.01672673225402832,6.296245813369751,4156192,gpu2gate1,10.64.32.126,6.296245813369751,72
default_policy,1727345191,,False,73,f5f9f_00000,2024-09-26_18-06-31,0.016228437423706055,6.312474250793457,4156192,gpu2gate1,10.64.32.126,6.312474250793457,73
default_policy,1727345191,,False,74,f5f9f_00000,2024-09-26_18-06-31,0.01634383201599121,6.328818082809448,4156192,gpu2gate1,10.64.32.126,6.328818082809448,74
default_policy,1727345191,,False,75,f5f9f_00000,2024-09-26_18-06-31,0.03376436233520508,6.362582445144653,4156192,gpu2gate1,10.64.32.126,6.362582445144653,75
default_policy,1727345191,,False,76,f5f9f_00000,2024-09-26_18-06-31,0.032700300216674805,6.395282745361328,4156192,gpu2gate1,10.64.32.126,6.395282745361328,76
default_policy,1727345191,,False,77,f5f9f_00000,2024-09-26_18-06-31,0.03005218505859375,6.425334930419922,4156192,gpu2gate1,10.64.32.126,6.425334930419922,77
default_policy,1727345191,,False,78,f5f9f_00000,2024-09-26_18-06-31,0.02763199806213379,6.452966928482056,4156192,gpu2gate1,10.64.32.126,6.452966928482056,78
default_policy,1727345191,,False,79,f5f9f_00000,2024-09-26_18-06-31,0.0391840934753418,6.4921510219573975,4156192,gpu2gate1,10.64.32.126,6.4921510219573975,79
default_policy,1727345191,,False,80,f5f9f_00000,2024-09-26_18-06-31,0.033087968826293945,6.525238990783691,4156192,gpu2gate1,10.64.32.126,6.525238990783691,80
default_policy,1727345191,,False,81,f5f9f_00000,2024-09-26_18-06-31,0.03896665573120117,6.564205646514893,4156192,gpu2gate1,10.64.32.126,6.564205646514893,81
default_policy,1727345191,,False,82,f5f9f_00000,2024-09-26_18-06-31,0.031700849533081055,6.595906496047974,4156192,gpu2gate1,10.64.32.126,6.595906496047974,82
default_policy,1727345191,,False,83,f5f9f_00000,2024-09-26_18-06-31,0.03195977210998535,6.627866268157959,4156192,gpu2gate1,10.64.32.126,6.627866268157959,83
default_policy,1727345191,,False,84,f5f9f_00000,2024-09-26_18-06-31,0.029937267303466797,6.657803535461426,4156192,gpu2gate1,10.64.32.126,6.657803535461426,84
default_policy,1727345191,,False,85,f5f9f_00000,2024-09-26_18-06-31,0.03018665313720703,6.687990188598633,4156192,gpu2gate1,10.64.32.126,6.687990188598633,85
default_policy,1727345191,,False,86,f5f9f_00000,2024-09-26_18-06-31,0.031868934631347656,6.7198591232299805,4156192,gpu2gate1,10.64.32.126,6.7198591232299805,86
default_policy,1727345191,,False,87,f5f9f_00000,2024-09-26_18-06-31,0.028126239776611328,6.747985363006592,4156192,gpu2gate1,10.64.32.126,6.747985363006592,87
default_policy,1727345191,,False,88,f5f9f_00000,2024-09-26_18-06-31,0.03051137924194336,6.778496742248535,4156192,gpu2gate1,10.64.32.126,6.778496742248535,88
default_policy,1727345191,,False,89,f5f9f_00000,2024-09-26_18-06-31,0.03212165832519531,6.8106184005737305,4156192,gpu2gate1,10.64.32.126,6.8106184005737305,89
default_policy,1727345191,,False,90,f5f9f_00000,2024-09-26_18-06-31,0.028001785278320312,6.838620185852051,4156192,gpu2gate1,10.64.32.126,6.838620185852051,90
default_policy,1727345192,,False,91,f5f9f_00000,2024-09-26_18-06-32,0.02596426010131836,6.864584445953369,4156192,gpu2gate1,10.64.32.126,6.864584445953369,91
default_policy,1727345192,,False,92,f5f9f_00000,2024-09-26_18-06-32,0.030575275421142578,6.895159721374512,4156192,gpu2gate1,10.64.32.126,6.895159721374512,92
default_policy,1727345192,,False,93,f5f9f_00000,2024-09-26_18-06-32,0.032491445541381836,6.9276511669158936,4156192,gpu2gate1,10.64.32.126,6.9276511669158936,93
default_policy,1727345192,,False,94,f5f9f_00000,2024-09-26_18-06-32,0.03210949897766113,6.959760665893555,4156192,gpu2gate1,10.64.32.126,6.959760665893555,94
default_policy,1727345192,,False,95,f5f9f_00000,2024-09-26_18-06-32,0.03974342346191406,6.999504089355469,4156192,gpu2gate1,10.64.32.126,6.999504089355469,95
default_policy,1727345192,,False,96,f5f9f_00000,2024-09-26_18-06-32,0.037482500076293945,7.036986589431763,4156192,gpu2gate1,10.64.32.126,7.036986589431763,96
default_policy,1727345192,,False,97,f5f9f_00000,2024-09-26_18-06-32,0.0348513126373291,7.071837902069092,4156192,gpu2gate1,10.64.32.126,7.071837902069092,97
